text,label
whether its the worst movie of 2002  i cant say for sure  memories of rollerball have faded  and i skipped country bears  but this new jangle of noise  mayhem and stupidity must be a serious contender for the title,0
i was impressed by how many titfortat retaliatory responses the filmmakers allow before pulling the plug on the conspirators and averting an americanrussian armageddon,1
little more than a wellacted television melodrama shot for the big screen,0
hupperts show to steal and she makes a meal of it  channeling kathy bakers creepy turn as the repressed mother on boston public just as much as 8 womens augustine,1
raimi crafted a complicated hero who is a welcome relief from the usual twodimensional offerings,1
the ending doesnt work    but most of the movie works so well im almost recommending it  anyway  maybe not to everybody  but certainly to people with a curiosity about how a movie can go very right  and then step wrong,0
the cast is phenomenal  especially the women,1
has a shambling charm    a cheerfully inconsequential diversion,1
captures that perverse element of the kafkaesque where identity  overnight  is robbed and replaced with a persecuted  other,1
post 911 the philosophical message of  personal freedom first  might not be as palatable as intended,1
an unabashedly schmaltzy and thoroughly enjoyable true story,1
scotland  pa is entirely too straightfaced to transcend its clever concept,0
if you collected all the moments of coherent dialogue  they still wouldnt add up to the time required to boil a four minute egg,0
it helps that the central performers are experienced actors  and that they know their roles so well,1
rodriguez    was unable to reproduce the special spark between the characters that made the first film such a delight,0
about as big a crowdpleaser as they possibly come,1
an oldfashioned but emotionally stirring adventure tale of the kind they rarely make anymore,1
the problem isnt that the movie hits so close to home so much as that it hits close to home while engaging in such silliness as that snakedownthethroat business and the inevitable shot of schwarzenegger outrunning a fireball,0
a burst of color  music  and dance that only the most practiced curmudgeon could fail to crack a smile at,1
an eloquent  reflective and beautifully acted meditation on both the profoundly devastating events of one year ago and the slow  painful healing process that has followed in their wake,1
in moonlight mile  no one gets shut out of the hug cycle,0
a pleasing  oftenfunny comedy,1
a film with almost as many delights for adults as there are for children and dog lovers,1
mordantly funny and intimately knowing,1
initial strangeness inexorably gives way to rote sentimentality and mystical tenderness becomes narrative expedience,0
i think it was plato who said  i think  therefore i know better than to rush to the theatre for this one,0
will give many ministers and biblestudy groups hours of material to discuss  but mainstream audiences will find little of interest in this film  which is often preachy and poorly acted,0
this is not an easy film  but it could be  by its art and heart  a necessary one,1
thekids will probably stay amused at the kaleidoscope of big  colorful characters  mom and dad can catch some quality naptime along the way,0
the best film about baseball to hit theaters since field of dreams,1
violent  vulgar and forgettably entertaining,0
a collage of clichés and a dim echo of allusions to other films,0
grants bumbling magic takes over the film  and it turns out to be another winning star vehicle,1
though the violence is far less sadistic than usual  the film is typical miike  fast  furious and full of offthecuff imaginative flourishes,1
read my lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love,1
simply put  there should have been a more compelling excuse to pair susan sarandon and goldie hawn,0
this is a harrowing movie about how parents know where all the buttons are  and how to push them,1
the hackneyed story about an affluent damsel in distress who decides to fight her bully of a husband is simply too overdone,0
director peter kosminsky gives these women a forum to demonstrate their acting chops and they take full advantage,1
a modestly surprising movie,1
the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology,1
director carl franklin  so crisp and economical in one false move  bogs down in genre cliches here,0
by the time it ends in a rush of sequins  flashbulbs  blaring brass and backstabbing babes  it has said plenty about how show business has infiltrated every corner of society  and not always for the better,1
id give real money to see the perpetrators of chicago torn apart by dingoes,0
frida is certainly no disaster  but neither is it the kahlo movie frida fans have been looking for,0
a remarkable movie with an unsatisfying ending  which is just the point,1
watching spirited away is like watching an eastern imagination explode,1
i like this movie a lot  i like that smith  hes not making fun of these people  hes not laughing at them,1
youre better off staying home and watching the xfiles,0
its one heck of a character study  not of hearst or davies but of the unique relationship between them,1
this is a remake by the numbers  linking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie,0
the movie has lots of dancing and fabulous music  there are slow and repetitive parts  but it has just enough spice to keep it interesting,1
it gets the details of its time frame right but it completely misses its emotions,0
its not hateful  its simply stupid  irrelevant and deeply  truly  bottomlessly cynical,0
the story line may be 127 years old  but el crimen del padre amaro    couldnt be more timely in its despairing vision of corruption within the catholic establishment,1
not only is it hokey  manipulative and as bland as wonder bread dipped in milk  but it also does the absolute last thing we need hollywood doing to us  it preaches,0
the sad thing about knockaround guys is its lame aspiration for grasping the coolness vibes when in fact the film isnt as flippant or slick as it thinks it is,0
the film benefits greatly from a less manic tone than its predecessor  as cho appears to have settled comfortably into her skin,1
for his first attempt at film noir  spielberg presents a fascinating but flawed look at the near future,1
an adorably whimsical comedy that deserves more than a passing twinkle,1
exciting and direct  with ghost imagery that shows just enough to keep us on our toes,1
call me a wimp  but i cried  not once  but three times in this animated sweet film,1
the movie exists for its soccer action and its fine acting,1
i realized that no matter how fantastic reign of fire looked  its story was making no sense at all,0
as a belated nod to some neglected allstars  standing in the shadows of motown is cultural history of the best kind  informative  revealing and richly entertaining,1
the gentle comic treatment of adolescent sturm und drang should please fans of chris fuhrmans posthumously published cult novel,1
while solondz tries and tries hard  storytelling fails to provide much more insight than the inside column of a torn book jacket,0
the script by vincent r  nebrida    tries to cram too many ingredients into one small pot,0
a profoundly stupid affair  populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility,0
it has more in common with a fireworks display than a movie  which normally is expected to have characters and a storyline,0
the reason i found myself finally unmoved by this film  which is immaculately produced and has serious things to say  is that it comes across rather too plainly as allegory,0
not only unfunny  but downright repellent,0
thanks to the châteaus balance of whimsicality  narrative discipline and serious improvisation  almost every relationship and personality in the film yields surprises,1
its not going to be everyones bag of popcorn  but it definitely gives you something to chew on,1
obstacles are too easily overcome and there isnt much in the way of character development in the script,0
bubba hotep is a wonderful film with a bravura lead performance by bruce campbell that doesnt deserve to leave the building until everyone is aware of it,1
so few movies explore religion that its disappointing to see one reduce it to an idea that fits in a sampler,0
the pianist is polanskis best film,1
majidi makes us think twice about immigrants we see around us every day,1
no amount of blood and disintegrating vampire cadavers can obscure this movies lack of ideas,0
writerdirector david jacobson and his star  jeremy renner  have made a remarkable film that explores the monsters psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted,1
toes the fine line between cheese and earnestness remarkably well  everything is delivered with such conviction that its hard not to be carried away,1
it bites hard,0
little more than a wellmounted history lesson,0
confounding because it solemnly advances a daringly preposterous thesis  acting cannot be acted,1
the package in which this fascinating  and timely  content comes wrapped is disappointingly generic,0
an unremittingly ugly movie to look at  listen to  and think about  it is quite possibly the sturdiest example yet of why the dv revolution has cheapened the artistry of making a film,0
a poignant and compelling story about relationships  food of love takes us on a bumpy but satisfying journey of the heart,1
as banal as the telling may be  and at times  all my loved ones more than flirts with kitsch  the tale commands attention,1
predictably melodramatic,0
one of those unassuming films that sneaks up on you and stays with you long after you have left the theatre,1
steers  in his feature film debut  has created a brilliant motion picture,1
the entire movie is in need of a scented bath,0
the movie is so resolutely cobbled together out of older movies that it even uses a totally unnecessary prologue  just because it seems obligatory,0
what might have been acceptable on the printed page of iles book does not translate well to the screen,0
demonstrates the unusual power of thoughtful  subjective filmmaking,1
his work transcends the boymeetsgirl posturing of typical love stories,1
any attempts at nuance given by the capable cast is drowned out by director jon purdys sledgehammer sap,0
its slow  very  very slow  its not the ultimate depressionera gangster movie  thats pure pr hype,0
only twofifths of a satisfying movie experience,0
with more character development this might have been an eerie thriller  with better payoffs  it could have been a thinking mans monster movie,0
heartwarming here relies less on forced air than on petter næss delicate  clever direction    and a wonderful  imaginative script by axel hellstenius,1
after watching it  you can only love the players it brings to the fore for the gifted but nononsense human beings they are and for the stillinestimable contribution they have made to our shared history,1
rarely do films come along that are as intelligent  exuberant  and moving as monsoon wedding,1
weighted down with slow  uninvolving storytelling and flat acting,0
the story has little wit and no surprises,0
at best this is a film for the under7 crowd  but it would be better to wait for the video  and a very rainy day,0
as quiet  patient and tenacious as mr  lopez himself  who approaches his difficult  endless work with remarkable serenity and discipline,1
performances all around are tops  with the two leads delivering oscarcaliber performances,1
it is a likable story  told with competence,1
a film so tedious that it is impossible to care whether that boast is true or not,0
its a stunning lyrical work of considerable force and truth,1
what kids will discover is a new collectible  what parents will suspect is that theyre watching a 76minute commercial,0
the films essentially over by the meetcute,0
wonderful fencing scenes and an exciting plot make this an eminently engrossing film,1
on the whole  the movie lacks wit  feeling and believability to compensate for its incessant coarseness and banality,0
dogtown is hollow  selfindulgent  and  worst of all  boring,0
its like an allstar salute to disneys cheesy commercialism,0
its clear that mehta simply wanted to update her beloved genre for the thousands of indians who fancy themselves too sophisticated for the cheeselaced spectacles that pack em in on the subcontinent,1
the movie has very little to offer besides unintentional laughs,0
the messy emotions raging throughout this threehour effort are instantly recognizable  allowing the film to paradoxically feel familiar and foreign at the same time,1
a benign but forgettable scifi diversion,0
the only type of lives this glossy comedydrama resembles are ones in formulaic mainstream movies,0
the problem with concept films is that if the concept is a poor one  theres no saving the movie  sorry  charlie,0
goslings combination of explosive physical energy and convincing intelligence helps create a complex  unpredictable character,1
this is mildmannered  beenthere material given a pedestrian spin by a director who needed a touch of the flamboyant  the outrageous,0
grant carries the day with impeccable comic timing  raffish charm and piercing intellect,1
may be spoofing an easy target  those old 50s giant creature features  but    it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them today,1
i walked away from this new version of e  t  just as i hoped i would  with moist eyes,1
its unnerving to see recoings bizzarre reaction to his unemployment  good film  but very glum,1
what the director can  t do is make either of val kilmer  s two personas interesting or worth caring about,0
a sustained fest of selfcongratulation between actor and director that leaves scant place for the viewer,0
the piano teacher is the sort of movie that discourages american audiences from ever wanting to see another foreign film,0
its been 13 months and 295 preview screenings since i last walked out on a movie  but resident evil really earned my indignant  preemptive departure,0
the camera soars above the globe in dazzling panoramic shots that make the most of the largescreen format  before swooping down on a string of exotic locales  scooping the whole world up in a joyous communal festival of rhythm,1
its best to avoid imprisonment with the dull  nerdy folks that inhabit cherish,0
although life or something like it is very much in the mold of feelgood movies  the cast and director stephen hereks polished direction pour delightfully piquant wine from aged bottles,1
griffin  co  manage to be spectacularly outrageous,1
pacino is the best hes been in years and keener is marvelous,1
if you can push on through the slow spots  youll be rewarded with some fine acting,1
really dumb but occasionally really funny,0
a lowbudget affair  tadpole was shot on digital video  and the images often look smeary and blurry  to the point of distraction  then again  in a better movie  you might not have noticed,0
good for a few unintentional laughs   extreme ops  was obviously made for the  xxx  crowd  people who enjoy mindless action without the benefit of decent acting  writing  and direction,0
too slow  too long and too little happens,0
take any 12yearold boy to see this picture  and hell be your slave for a year,1
while super troopers is above academy standards  its quintet of writers could still use some more schooling,0
one cant shake the feeling that crossroads is nothing more than an hourandahalflong commercial for britneys latest album,0
kapur fails to give his audience a single character worth rooting for  or worth rooting against  for that matter,0
very wellwritten and very wellacted,1
auto focus is not your standard hollywood biopic  schrader aims to present an unflinching look at one mans downfall  brought about by his lack of selfawareness,1
harris commands the screen  using his frailty to suggest the ravages of a life of corruption and ruthlessness,1
feardotcoms thrills are all cheap  but they mostly work,1
sandra bullock  despite downplaying her good looks  carries a little too much aint shecute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff,0
apparently designed as a reverie about memory and regret  but the only thing youll regret is remembering the experience of sitting through it,0
a wry  affectionate delight,1
criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama,0
the movie is too cute to take itself too seriously  but it still feels like it was made by some very stoned college students,0
beneath the uncanny  inevitable and seemingly shrewd facade of moviebiz farce    lies a plot cobbled together from largely flat and uncreative moments,0
the animated sequences are well done and perfectly constructed to convey a sense of childhood imagination and creating adventure out of angst,1
even if the rides a little bumpy  with a final lap thats all too suspiciously smooth  you gotta give director roger michell  best known for the superfluous notting hill  credit for trying,1
a terrific date movie  whatever your orientation,1
a lifetime movie about men,0
an inviting piece of film,1
a turgid little history lesson  humourless and dull,0
eight crazy nights is a showcase for sandlers many talents,1
hoffman waits too long to turn his movie in an unexpected direction  and even then his tone retains a genteel  prepschool quality that feels dusty and leatherbound,0
a guiltless film for nice evening out,1
steven soderberghs digital video experiment is a clever and cutting  quick and dirty look at modern living and movie life,1
the character of zigzag is not sufficiently developed to support a film constructed around him,0
that is essentially whats missing from blackboards  the sense of something bigger  some ultimate point,0
although devoid of objectivity and full of nostalgic comments from the now middleaged participants  dogtown and zboys has a compelling story to tell,1
never inspires more than an interested detachment,0
its not a film to be taken literally on any level  but its focus always appears questionable,0
it is a kickass  dense scifi action thriller hybrid that delivers and then some  i havent seen one in so long  no wonder i didnt recognize it at first,1
it took 19 predecessors to get this,1
its the type of stunt the academy loves  a powerful political message stuffed into an otherwise mediocre film,0
mr  polanski is in his element here  alone  abandoned  but still consoled by his art  which is more than he has ever revealed before about the source of his spiritual survival,1
skins has a desolate air  but eyre  a native american raised by white parents  manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor,1
between them  de niro and murphy make showtime the most savory and hilarious guilty pleasure of many a recent movie season,1
rock solid family fun out of the gates  extremely imaginative through out  but wanes in the middle,1
at no point during k19  the widowmaker did this viewer feel enveloped in a story that  though meant to be universal in its themes of loyalty  courage and dedication to a common goal  never seems to leave the lot,0
a keepemguessing plot and an affectionate take on its screwedup characters,1
anchored by friel and williamss exceptional performances  the films power lies in its complexity  nothing is black and white,1
despite its promising cast of characters  big trouble remains a loosely tied series of vignettes which only prove that zany doesnt necessarily mean funny,0
flaunts its quirky excesses like a new years eve drunk sporting a paper party hat,0
the result is good gossip  entertainingly delivered  yet with a distinctly musty odour  its expiry date long gone,0
the verdict  two bodies and hardly a laugh between them,0
offers no new insight on the matter  nor do its characters exactly spring to life,0
de niro and mcdormand give solid performances  but their screen time is sabotaged by the storys inability to create interest,0
both shrill and soporific  and because everything is repeated five or six times  it can seem tiresomely simpleminded,0
includes too much obvious padding,0
the hot topics of the plot are relegated to the background  a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty,1
while certainly clever in spots  this toolong  spoofy update of shakespeares macbeth doesnt sustain a high enough level of invention,0
mike leigh populates his movie with a wonderful ensemble cast of characters that bring the routine day to day struggles of the working class to life,1
this directorial debut from music video showoff higuchinsky is all flash,0
its funny  touching  dramatically forceful  and beautifully shot,1
deuces wild treads heavily into romeo and julietwest side story territory  where it plainly has no business going,0
a jewish ww ii doc that isnt trying simply to outshock  outoutrage or outdepress its potential audience  who knew,1
no one goes unindicted here  which is probably for the best  and if youre not nearly moved to tears by a couple of scenes  youve got ice water in your veins,1
the movie is amateurish  but its a minor treat,1
unfolds as one of the most politically audacious films of recent decades from any country  but especially from france,1
its an old story  but a lively script  sharp acting and partially animated interludes make just a kiss seem minty fresh,1
its a solid movie about people whose lives are anything but,1
as giddy and whimsical and relevant today as it was 270 years ago,1
the skirmishes for power waged among victims and predators settle into an undistinguished rhythm of artificial suspense,0
after a while  the only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of popmusic history has been allowed to get wet  fuzzy and sticky,0
i like my christmas movies with more elves and snow and less pimps and hos,0
formula 51 promises a new kind of high but delivers the same old bad trip,0
every dance becomes about seduction  where backstabbing and betrayals are celebrated  and sex is currency,1
will you go ape over this movie  well  it probably wont have you swinging from the trees hooting its praises  but its definitely worth taking a look,1
an ambitious and moving but bleak film,1
zigzag might have been richer and more observant if it were less densely plotted,0
formuliac  but fun,1
its a beautiful film  full of elaborate and twisted characters  and its also pretty funny,1
two hours of junk,0
this is a picture that maik  the firebrand turned savvy ad man  would be envious of  it hijacks the heat of revolution and turns it into a sales tool,0
walter hills undisputed is like a 1940s warner bros  b picture  and i mean that as a compliment,1
sometimes  nothing satisfies like oldfashioned swashbuckling  and in this regard  on guard delivers,1
k19  the widowmaker is derivative  overlong  and bombastic  yet surprisingly entertaining,1
eh,0
predictably soulless technotripe,0
everywhere the camera looks there is something worth seeing,1
a sly game of cat and mouse thats intense and thrilling at times  but occasionally stretches believability to its limits and relies on predictable plot contrivances,1
maid in manhattan might not look so appealing on third or fourth viewing down the road    but as a high concept vehicle for two bright stars of the moment who can rise to fans lofty expectations  the movie passes inspection,1
provides a very moving and revelatory footnote to the holocaust,1
martin scorsese cria um espetáculo visual que não possui alma  um filme esteticamente belo  mas emocionalmente frio,0
reggios continual visual barrage is absorbing as well as thoughtprovoking,1
mark wahlberg    may look classy in a 60shomage pokepie hat  but as a character hes dry  dry  dry,0
rates an e for effort  and a b for boring,0
beautifully crafted and cooly unsettling    recreates the atmosphere of the crime expertly,1
the dangerous lives of altar boys take on adolescence feels painfully true,1
offers a breath of the fresh air of true sophistication,1
a bit too eager to please,0
theres nothing to gain from watching they  it isnt scary  it hates its characters  it finds no way to entertain or inspire its viewers,0
dont judge this one too soon  its a dark  gritty story but it takes off in totally unexpected directions and keeps on going,1
like kissing jessica stein  amys orgasm has a key strength in its willingness to explore its principal characters with honesty  insight and humor,1
they begins and ends with scenes so terrifying im still stunned  and ive decided to leave a light on every night from now on,1
ive never seen or heard anything quite like this film  and i recommend it for its originality alone,1
has all the hallmarks of a movie designed strictly for childrens home video  a market so insatiable it absorbs all manner of lame entertainment  as long as 3yearolds find it diverting,0
has all the values of a straighttovideo movie  but because it has a biggername cast  it gets a full theatrical release,0
theres no point in extracting the bare bones of byatts plot for purposes of bland hollywood romance,0
if the predictability of bland comfort food appeals to you  then the film is a pleasant enough dish,0
may take its sweet time to get wherever its going  but if you have the patience for it  you wont feel like its wasted yours,1
greengrass  working from don mullans script  forgoes the larger sociopolitical picture of the situation in northern ireland in favour of an approach that throws one in the pulsating thick of a truly frightening situation,1
if the material is slight and admittedly manipulative  jacquot preserves toscas intoxicating ardor through his use of the camera,1
cox creates a fluid and mesmerizing sequence of images to match the words of nijinskys diaries,1
theres only one way to kill michael myers for good  stop buying tickets to these movies,0
a beautifully shot but dull and ankledeep epic,0
isnt quite the equal of woos best earlier work  but its easily his finest american film    comes close to recapturing the brilliance of his hong kong films,1
a dramatic comedy as pleasantly dishonest and pat as any hollywood fluff,0
shamelessly sappy and  worse  runs away from its own provocative theme,0
the densest distillation of roberts movies ever made,0
grows decidedly flimsier with its many outsized  out of character and logically porous action set pieces,0
too much of the movie feels contrived  as if the filmmakers were worried the story wouldnt work without all those gimmicks,0
a worthwhile way to spend two hours,1
mana gives us compelling  damaged characters who we want to help  or hurt,1
say this for the soundtrack  it drowns out the lousy dialogue,0
with an admirably dark first script by brent hanley  paxton  making his directorial feature debut  does strong  measured work,1
theres more repetition than creativity throughout the movie,0
birthday girl is an amusing joy ride  with some surprisingly violent moments,1
everything in maid in manhattan is exceedingly pleasant  designed not to offend  it goes down easy  leaving virtually no aftertaste,0
will undoubtedly play well in european markets  where mr  besson is a brand name  and in asia  where ms  shu is an institution  but american audiences will probably find it familiar and insufficiently cathartic,0
the result is an action film mired in stasis,0
at once a testament to the divine calling of education and a demonstration of the painstaking process of imparting knowledge,1
my big fat greek wedding is that rare animal known as a perfect family film   because its about family,1
i had more fun watching spy than i had with most of the big summer movies,1
as animation increasingly emphasizes the computer and the cool  this is a film that takes a stand in favor of tradition and warmth,1
meyjess movie  like max rothmans future  does not work,0
easier to respect than enthuse over  anderssons rigorous personal vision is not only distanced but distancing,1
ultimately feels like just one more in the long line of films this year about the business of making movies,0
grant gets to display his cadness to perfection  but also to show acting range that may surprise some who thought lighthearted comedy was his forte,1
there are films that try the patience of even the most cinemabesotted critic  and this was one of them,0
bythenumbers yarn,0
the thing about guys like evans is this  youre never quite sure where selfpromotion ends and the truth begins  but as you watch the movie  youre too interested to care,1
the attempt to build up a pressure cooker of horrified awe emerges from the simple fact that the movie has virtually nothing to show,0
a simpler  leaner treatment would have been preferable  after all  being about nothing is sometimes funnier than being about something,0
if youve been to more than one indie flick in your life  chances are youve already seen this kind of thing,0
the whole thing plays like a tired tyco ad,0
though moonlight mile is replete with acclaimed actors and actresses and tackles a subject thats potentially moving  the movie is too predictable and too selfconscious to reach a level of high drama,0
the obnoxious title character provides the drama that gives added clout to this doc,1
a budget affair that exposes the generally sad existence of the bedouins while providing a precious twinkle of insight into their lives,1
if this is cinema  i pledge allegiance to cagney and lacey,0
as the two leads  lathan and diggs are charming and have chemistry both as friends and lovers,1
filled with lowbrow humor  gratuitous violence and a disturbing disregard for life,0
the stunning  dreamlike visuals will impress even those viewers who have little patience for eurofilm pretension,1
its an awfully derivative story,0
the film suffers from a lack of humor  something needed to balance out the violence,0
a thoughtful  reverent portrait of what is essentially a subculture  with its own rules regarding love and family  governance and hierarchy,1
birthday girl walks a tricky tightrope between being wickedly funny and just plain wicked,1
much of the digitally altered footage appears jagged  as if filmed directly from a television monitor  while the extensive use of stock footage quickly becomes a tiresome cliché,0
it shows us a slice of life thats very different from our own and yet instantly recognizable,1
though intrepid in exploring an attraction that crosses sexual identity  ozpetek falls short in showing us antonias true emotions    but at the very least  his secret life will leave you thinking,1
one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals    a psychological masterpiece,1
great performances  stylish cinematography and a gritty feel help make gangster no  1 a worthwhile moviegoing experience,1
predictable and cloying  though brown sugar is so earnest in its yearning for the days before rap went nihilistic that it summons more spirit and bite than your average formulaic romantic quadrangle,0
its sweet  funny  charming  and completely delightful,1
the hours makes you examine your own life in much the same way its characters do  and the experience is profound  the hours is what movies are supposed to be,1
russell makes good b movies  the mask  the blob   and the scorpion king more than ably meets those standards,1
the cumulative effect of the relentless horror on parade numbs the movies power as a work of drama,0
blue crush swims away with the sleeper movie of the summer award,1
shainberg weaves a carefully balanced scenario that is controlled by neither character  is weirdly sympathetic to both and manages to be tender and darkly comic,1
a freeforall of halfbaked thoughts  clumsily used visual tricks and selfindulgent actor moments,0
its an experience in understanding a unique culture that is presented with universal appeal,1
if signs is a good film  and it is  the essence of a great one is in there somewhere,1
the colorful masseur wastes its time on mood rather than riding with the inherent absurdity of ganeshs rise up the social ladder,0
i dont even care that theres no plot in this antonio banderaslucy liu faceoff  its still terrible,0
even the imaginative gore cant hide the musty scent of todd farmers screenplay  which is a simple retread of the 1979 alien  with a plucky heroine battling a monster loose in a spaceship,0
its been made with an innocent yet fervid conviction that our hollywood has all but lost,1
heartwarming and gently comic even as the film breaks your heart,1
the period  swinging london in the time of the mods and the rockers  gets the onceover once again in gangster no  1  but falls apart long before the end,0
cattaneo reworks the formula that made the full monty a smashing success    but neglects to add the magic that made it all work,0
tom green and an ivy league college should never appear together on a marquee  especially when the payoff is an unschooled comedy like stealing harvard  which fails to keep 80 minutes from seeming like 800,0
shocking only in that it reveals the filmmakers bottomless pit of selfabsorption,0
scooby dooby doo  and shaggy too  you both look and sound great   but daphne  youre too buff  fred thinks hes tough  and velma  wow  youve lost weight,0
a graceful  contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally intertwined,1
anderson uses a hitormiss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense,1
puts on airs of a hal hartley wannabe film  without the vital comic ingredient of the hilarious writerdirector himself,0
its a setup so easy it borders on facile  but keeping the film from cheapshot mediocrity is its crack cast,1
miller comes at film with bracing intelligence and a vision both painterly and literary,1
provides the kind of laugh therapy i need from movie comedies  offbeat humor  amusing characters  and a happy ending  after seeing analyze that   i feel better already,1
a few artsy flourishes aside  narc is as gritty as a movie gets these days,1
adam sandler  in an art film,1
nervous breakdowns are not entertaining,0
ive seen some bad singerturned actors  but lil bow wow takes the cake,0
the evocative imagery and gentle  lapping rhythms of this film are infectious  it gets under our skin and draws us in long before the plot kicks into gear,1
as his circle of friends keeps getting smaller one of the characters in long time dead says im telling you  this is f    ed  maybe he was reading the minds of the audience,0
davis has energy  but she doesnt bother to make her heroines book sound convincing  the genderwar ideas original  or the comic scenes fly,0
what really makes it special is that it pulls us into its world  gives us a hero whose suffering and triumphs we can share  surrounds him with interesting characters and sends us out of the theater feeling weve shared a great adventure,1
this cheery  downtoearth film is warm with the cozy feeling of relaxing around old friends,1
a behind the scenes look at the training and dedication that goes into becoming a worldclass fencer and the champion thats made a difference to nyc innercity youth,1
not only are the special effects and narrative flow much improved  and daniel radcliffe more emotionally assertive this time around as harry  but the film conjures the magic of author j  k  rowlings books,1
the films 45minute running time stops shy of overkill  though viewers may be more exhausted than the athletes onscreen,1
jackson tries to keep the plates spinning as best he can  but all the bouncing back and forth cant help but become a bit tedious  even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting,1
the way home is an ode to unconditional love and compassion garnered from years of seeing it all  a condition only the old are privy to  and    often misconstrued as weakness,1
though it never rises to its full potential as a film  still offers a great deal of insight into the female condition and the timeless danger of emotions repressed,1
delia  greta  and paula rank as three of the most multilayered and sympathetic female characters of the year  as each of them searches for their place in the world  miller digs into their very minds to find an unblinking  flawed humanity,1
a very slow  uneventful ride around a pretty tattered old carousel,0
youre too conscious of the effort it takes to be this spontaneous,0
a 93minute condensation of a 26episode tv series  with all of the pitfalls of such youd expect,0
theres no denying the elaborateness of the artists conceptions  nor his ability to depict them with outrageous elan  but really the whole series is so much pretentious nonsense  lavishly praised by those who equate obscurity with profundity,0
its an odd show  pregnant with moods  stillborn except as a harsh conceptual exercise,0
its not exactly worth the bucks to expend the full price for a date  but when it comes out on video  its well worth a rental,0
blue crush follows the formula  but throws in too many conflicts to keep the story compelling,0
brady achieves the remarkable feat of squandering a topnotch foursome of actors    by shoving them into every clichéd whitetrash situation imaginable,0
how good this film might be  depends if you believe that the shocking conclusion is too much of a plunge or not,1
the obnoxious special effects  the obligatory outbursts of flatulence and the incessant  sofiveminutesago pop music on the soundtrack overwhelm what is left of the scruffy  dopey old hannabarbera charm,0
the films only missteps come from the scripts insistence on providing deep emotional motivation for each and every one of abagnales antics,1
for those for whom the name woody allen was once a guarantee of something fresh  sometimes funny  and usually genuinely worthwhile  hollywood ending is a depressing experience,0
it has become apparent that the franchises best years are long past,0
wouldnt it be nice if all guys got a taste of what its like on the other side of the bra,0
another trumpet blast that there may be a new mexican cinema abornin,1
how many more voyages can this limping but dearlyloved franchise survive,0
theres the plot  and a maddeningly insistent and repetitive piano score that made me want to scream,0
the inspirational screenplay by mike rich covers a lot of ground  perhaps too much  but ties things together  neatly  by the end,1
the biggest problem with satin rouge is lilia herself  shes a cipher  played by an actress who smiles and frowns but doesnt reveal an inner life,0
texan director george ratliff had unlimited access to families and church meetings  and he delivers fascinating psychological fare,1
bluer than the atlantic and more biologically detailed than an autopsy  the movie    is  also  frequently hilarious,1
mostly the film is just hectic and homiletic  two parts exhausting men in black mayhem to one part family values,0
a little too ponderous to work as shallow entertainment  not remotely incisive enough to qualify as drama  monsoon wedding serves mostly to whet ones appetite for the bollywood films,0
i doubt anyone will remember the picture by the time christmas really rolls around  but maybe itll be on video by then,0
the situations and jokes are as predictable and as lowbrow as the endless pratfalls the boys take in their high heels,0
stevensons performance is at once clueless and fiercely committed  a volatile combination,1
helps to remind the first world that hivaids is far from being yesterdays news,1
visually exciting scifi film which suffers from a lackluster screenplay,0
by the end  you just dont care whether that coldhearted snake petrovich  that would be reno  gets his comeuppance  just bring on the battle bots  please,0
i still cant relate to stuart  hes a mouse  for cryin out loud  and all he does is milk it with despondent eyes and whine that nobody treats him human enough,0
a chilly  brooding but quietly resonant psychological study of domestic tension and unhappiness,1
sensitive though not quite revelatory documentary,0
brings to a spectacular completion one of the most complex  generous and subversive artworks of the last decade,1
this version incarnates the prophetic book in a way even its exacting author might admire,1
broomfield is energized by volletta wallaces maternal fury  her fearlessness  and because of that  his film crackles,1
girls gone wild and gone civil again,1
a movie that will touch the hearts of both children and adults  as well as bring audiences to the edge of their seats,1
murder by numbers isnt a great movie  but its a perfectly acceptable widget,1
brilliantly explores the conflict between following ones heart and following the demands of tradition,1
yet another selfconsciously overwritten story about a ragtag bunch of wouldbe characters that team up for a cantmiss heist  only to have it all go wrong,0
anyone whos ever suffered under a martinet music instructor has no doubt fantasized about what an unhappy  repressed and twisted personal life their tormentor deserved  these people are really going to love the piano teacher,1
clever  brutal and strangely soulful movie,1
